candidate_id,corpus_id,title,doi,url,license,version,source_name,path,downloaded,pdf_signature,bytes,sha256,content_type,retrieved_at,error
DCM-02198-SS,DCM-02198,Exploring VUI-Supported Mindfulness Techniques for Smoking Cessation,https://doi.org/10.1145/3640794.3665546,https://doi.org/10.1145/3640794.3665546,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02198-SS-Exploring-VUI-Supported-Mindfulness-Techniques-for-Smoking-Cessat.pdf,false,false,0,,,2026-09-08T00:06:43.003313+00:00,<HTTPError 403: 'Forbidden'>
DCM-02214-SS,DCM-02214,Inaudible Backdoor Attack via Stealthy Frequency Trigger Injection in Audio Spectrogram,https://doi.org/10.1145/3636534.3649345,https://doi.org/10.1145/3636534.3649345,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02214-SS-Inaudible-Backdoor-Attack-via-Stealthy-Frequency-Trigger-Injectio.pdf,false,false,0,,,2026-09-08T00:06:43.140425+00:00,<HTTPError 403: 'Forbidden'>
DCM-02215-SS,DCM-02215,Assessing the Feasibility and Acceptability of Smart Speakers in Behavioral Intervention Research With Older Adults: Mixed Methods Study,https://doi.org/10.2196/54800,https://doi.org/10.2196/54800,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02215-SS-Assessing-the-Feasibility-and-Acceptability-of-Smart-Speakers-in-.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:06:43.182504+00:00,response-is-not-pdf
DCM-02219-SS,DCM-02219,Exploring the Impact of Modality and Speech Rate Manipulation in Voice Permission Requests—Limits of Applicability and Potential for Influencing Decision-Making,https://doi.org/10.1016/j.ijhcs.2025.103590,https://doi.org/10.1016/j.ijhcs.2025.103590,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02219-SS-Exploring-the-Impact-of-Modality-and-Speech-Rate-Manipulation-in-.pdf,true,false,2778,eb28292a6f1febcdfeccbb9b6e8fd7953f0e66d8e194f1d8a02551d158769ead,text/html;charset=UTF-8,2026-09-08T00:06:43.278726+00:00,response-is-not-pdf
DCM-02246-SS,DCM-02246,What's Up With These Conversational Health Agents? From Users' Critiques to Implications for Design,https://doi.org/10.3389/fdgth.2022.840232,https://doi.org/10.3389/fdgth.2022.840232,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02246-SS-What-s-Up-With-These-Conversational-Health-Agents-From-Users-Crit.pdf,true,false,896121,371e3fda80b99fc4dcff9538c462c0005a68a4cc730a37e4ab90a870b765890e,text/html;charset=utf-8,2026-09-08T00:06:43.566176+00:00,response-is-not-pdf
DCM-02257-SS,DCM-02257,Spatial Referencing for Large Language Models in Automotive Navigation Tasks,https://doi.org/10.1145/3771882.3771917,https://doi.org/10.1145/3771882.3771917,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02257-SS-Spatial-Referencing-for-Large-Language-Models-in-Automotive-Navig.pdf,false,false,0,,,2026-09-08T00:06:43.567179+00:00,<HTTPError 403: 'Forbidden'>
DCM-02263-SS,DCM-02263,SUPPORTING CAREGIVERS AND CARE RECIPIENTS AFTER THE ONSET OF COGNITIVE IMPAIRMENT WITH HOME BASED TECHNOLOGY,https://doi.org/10.1093/geroni/igy031.3697,https://doi.org/10.1093/geroni/igy031.3697,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02263-SS-SUPPORTING-CAREGIVERS-AND-CARE-RECIPIENTS-AFTER-THE-ONSET-OF-COGN.pdf,false,false,0,,,2026-09-08T00:06:43.666097+00:00,<HTTPError 403: 'Forbidden'>
DCM-02275-SS,DCM-02275,"Alexa, Google, Siri: What are Your Pronouns? Gender and Anthropomorphism in the Design and Perception of Conversational Assistants",https://doi.org/10.18653/v1/2021.gebnlp-1.4,https://doi.org/10.18653/v1/2021.gebnlp-1.4,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02275-SS-Alexa-Google-Siri-What-are-Your-Pronouns-Gender-and-Anthropomorph.pdf,true,false,41813,0f66d40261deb7242bdf5a1220eb5f0a1da2893d11f484b892b93086f9623c57,text/html; charset=utf-8,2026-09-08T00:06:43.714751+00:00,response-is-not-pdf
DCM-02278-SS,DCM-02278,Development of a personalized conversational health agent to enhance physical activity for blind and low-vision individuals,https://doi.org/10.21037/mhealth-24-60,https://doi.org/10.21037/mhealth-24-60,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02278-SS-Development-of-a-personalized-conversational-health-agent-to-enha.pdf,true,false,120019,e1a36808352a2071c374e64128124851f7ae174b34c942f364e9c73541239e19,text/html; charset=utf-8,2026-09-08T00:06:43.893178+00:00,response-is-not-pdf
DCM-02283-SS,DCM-02283,Towards automatic cross-lingual acoustic modelling applied to HMM-based speech synthesis for under-resourced languages,https://doi.org/10.7305/automatika.2016.07.1084,http://hrcak.srce.hr/165554,,GREEN,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02283-SS-Towards-automatic-cross-lingual-acoustic-modelling-applied-to-HMM.pdf,true,false,32502,cd7cb284161723fe09b1940ac3b82bc68459d918507a73465d68d20c81e76601,text/html; charset=utf-8,2026-09-08T00:06:44.189647+00:00,response-is-not-pdf
DCM-02318-SS,DCM-02318,AI and the future of digital public squares,https://doi.org/10.1177/26339137261459441,https://doi.org/10.1177/26339137261459441,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02318-SS-AI-and-the-future-of-digital-public-squares.pdf,false,false,0,,,2026-09-08T00:06:44.278325+00:00,<HTTPError 403: 'Forbidden'>
DCM-02337-SS,DCM-02337,The Bots of Persuasion: Examining How Conversational Agents' Linguistic Expressions of Personality Affect User Perceptions and Decisions,https://doi.org/10.1145/3772318.3791407,https://doi.org/10.1145/3772318.3791407,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02337-SS-The-Bots-of-Persuasion-Examining-How-Conversational-Agents-Lingui.pdf,false,false,0,,,2026-09-08T00:06:44.328249+00:00,<HTTPError 403: 'Forbidden'>
DCM-02339-SS,DCM-02339,Co-Designing a Web-Based Interface for an AI-IoT Hydroponics System with an Indigenous Community in Namibia,https://doi.org/10.1109/etncc66224.2025.11299703,https://pure.au.dk/portal/en/publications/cc7409c1-cc7d-4e75-bc55-3c7874518484,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02339-SS-Co-Designing-a-Web-Based-Interface-for-an-AI-IoT-Hydroponics-Syst.pdf,true,false,88061,88e1119da91bd8f5ba42a827a11c87fd8dc2d7664ceca70bc655b35a3d3fb45e,text/html;charset=UTF-8,2026-09-08T00:06:44.334750+00:00,response-is-not-pdf
DCM-02390-SS,DCM-02390,"Changes in stress, burnout, and resilience associated with an 8-week intervention with relational agent “Woebot”",https://doi.org/10.1016/j.invent.2023.100637,https://doi.org/10.1016/j.invent.2023.100637,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02390-SS-Changes-in-stress-burnout-and-resilience-associated-with-an-8-wee.pdf,true,false,2736,ea8902f014b5e721e4dbcaa41ce647a795507d66bdb4cdc247ff9a07a19eb034,text/html;charset=UTF-8,2026-09-08T00:06:44.900455+00:00,response-is-not-pdf
DCM-02417-SS,DCM-02417,Xbot: a GPT-based chatbot with transparent and empathetic behaviour,https://doi.org/10.1007/s44163-026-01653-x,https://doi.org/10.1007/s44163-026-01653-x,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02417-SS-Xbot-a-GPT-based-chatbot-with-transparent-and-empathetic-behaviou.pdf,true,false,675859,14ce9ae62592b183312026ae7e9c0cd78d5a8d9eb6447e7c54c120a1ad840c42,text/html; charset=utf-8,2026-09-08T00:06:44.953568+00:00,response-is-not-pdf
DCM-02419-SS,DCM-02419,Mind the style: Impact of communication style on human-chatbot interaction,https://doi.org/10.1016/j.chbah.2026.100362,https://doi.org/10.1016/j.chbah.2026.100362,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02419-SS-Mind-the-style-Impact-of-communication-style-on-human-chatbot-int.pdf,true,false,2686,3e19105803a7e349235106e1e285a33bbb646baef2630b9463b9278f4373b7db,text/html;charset=UTF-8,2026-09-08T00:06:45.147412+00:00,response-is-not-pdf
DCM-02422-SS,DCM-02422,Efficient and responsible transformer based conversational agents for emotionally supportive dialogue,https://doi.org/10.1007/s44163-026-01426-6,https://doi.org/10.1007/s44163-026-01426-6,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02422-SS-Efficient-and-responsible-transformer-based-conversational-agents.pdf,true,false,389388,4f9f1d5567123d5dd85702d30dc1e3c4d8c118d21c549733fc547659c4f4439a,text/html; charset=utf-8,2026-09-08T00:06:45.243272+00:00,response-is-not-pdf
DCM-02431-SS,DCM-02431,A Conversational Ethics Bot (CALEB) Versus GPT-4o for Medical Ethics Education: Transcript Analysis and Extended Reality Feasibility Study,https://doi.org/10.1177/29941520261469342,https://doi.org/10.1177/29941520261469342,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02431-SS-A-Conversational-Ethics-Bot-CALEB-Versus-GPT-4o-for-Medical-Ethic.pdf,false,false,0,,,2026-09-08T00:06:45.873194+00:00,<HTTPError 403: 'Forbidden'>
DCM-02434-SS,DCM-02434,Promoting Physical Activity Through Conversational Agents: Mixed Methods Systematic Review (Preprint),https://doi.org/10.2196/preprints.25486,https://www.jmir.org/2021/9/e25486/PDF,,GREEN,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02434-SS-Promoting-Physical-Activity-Through-Conversational-Agents-Mixed-M.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:06:45.882600+00:00,response-is-not-pdf
DCM-02440-SS,DCM-02440,Topic - Influence of Chatbots on Customer Experience and Brand Loyalty,https://doi.org/10.55041/ijsrem42675,https://ijsrem.com/download/topic-influence-of-chatbots-on-customer-experience-and-brand-loyalty/?wpdmdl=45519&refresh=67dbbe5c1d7611742454364,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02440-SS-Topic-Influence-of-Chatbots-on-Customer-Experience-and-Brand-Loya.pdf,true,false,42760,9111c8a958041b2db27b5ddc5c95c0f54ea6eadcc618895d4a209ccdaeee7e50,text/html; charset=utf-8,2026-09-08T00:06:46.188173+00:00,response-is-not-pdf
DCM-02447-SS,DCM-02447,From Solo Post to Shared Space: How a Public LLM Agent Reshapes Human-to-Human Conversation Structure on a Social Platform,https://doi.org/10.1145/3844666,https://doi.org/10.1145/3844666,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02447-SS-From-Solo-Post-to-Shared-Space-How-a-Public-LLM-Agent-Reshapes-Hu.pdf,false,false,0,,,2026-09-08T00:06:46.444713+00:00,<HTTPError 403: 'Forbidden'>
DCM-02455-SS,DCM-02455,Designing Behavior Change Support Systems Targeting Blood Donation Behavior,https://doi.org/10.1007/s12599-024-00878-3,https://doi.org/10.1007/s12599-024-00878-3,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02455-SS-Designing-Behavior-Change-Support-Systems-Targeting-Blood-Donatio.pdf,true,false,513058,5a32b71b9f064a38045f7c4df0be265e1d1b79b0341ca6c52fe649b5ce205d30,text/html; charset=utf-8,2026-09-08T00:06:46.516031+00:00,response-is-not-pdf
DCM-02460-SS,DCM-02460,Multiturn Large Language Model–Based Conversational Agents for Patients With Cancer and Caregivers: Scoping Review,https://doi.org/10.2196/96241,https://doi.org/10.2196/96241,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02460-SS-Multiturn-Large-Language-Model-Based-Conversational-Agents-for-Pa.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:06:46.718454+00:00,response-is-not-pdf
DCM-02462-SS,DCM-02462,"Engagement, Satisfaction, and Therapeutic Alliance With an AI Conversational Agent for Parents: Quantitative Descriptive Study",https://doi.org/10.2196/100302,https://doi.org/10.2196/100302,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02462-SS-Engagement-Satisfaction-and-Therapeutic-Alliance-With-an-AI-Conve.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:06:47.075231+00:00,response-is-not-pdf
DCM-02469-SS,DCM-02469,"Automated coding of student chats, a trans-topic and language approach",https://doi.org/10.1016/j.caeai.2023.100123,https://doi.org/10.1016/j.caeai.2023.100123,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02469-SS-Automated-coding-of-student-chats-a-trans-topic-and-language-appr.pdf,true,false,2682,f653ac63f4c7770ffe367231c56c4b45dab2df266f5ea64a1baea046cce01701,text/html;charset=UTF-8,2026-09-08T00:06:47.859813+00:00,response-is-not-pdf
DCM-02476-SS,DCM-02476,Tasks Over Traits: User Perception of Humanlike Features in Goal-Oriented Chatbots,https://doi.org/10.1080/10447318.2025.2470311,https://doi.org/10.1080/10447318.2025.2470311,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02476-SS-Tasks-Over-Traits-User-Perception-of-Humanlike-Features-in-Goal-O.pdf,false,false,0,,,2026-09-08T00:05:49.999374+00:00,<HTTPError 403: 'Forbidden'>
DCM-02489-SS,DCM-02489,Empathic Grounding: Explorations using Multimodal Interaction and Large Language Models with Conversational Agents,https://doi.org/10.1145/3652988.3673949,https://doi.org/10.1145/3652988.3673949,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02489-SS-Empathic-Grounding-Explorations-using-Multimodal-Interaction-and-.pdf,false,false,0,,,2026-09-08T00:06:48.048973+00:00,<HTTPError 403: 'Forbidden'>
DCM-02493-SS,DCM-02493,Recruitment chatbot acceptance in a company: a mixed method study on human-centered technology acceptance model,https://doi.org/10.1007/s00779-024-01826-4,https://doi.org/10.1007/s00779-024-01826-4,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02493-SS-Recruitment-chatbot-acceptance-in-a-company-a-mixed-method-study-.pdf,true,false,487304,04e343ad2463cd0d075214340643566cdd4521b58d24446991d5e1a3073ce812,text/html; charset=utf-8,2026-09-08T00:06:48.145746+00:00,response-is-not-pdf
DCM-02508-SS,DCM-02508,On improving conversational interfaces in educational systems,https://doi.org/10.1016/j.csl.2024.101693,https://doi.org/10.1016/j.csl.2024.101693,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02508-SS-On-improving-conversational-interfaces-in-educational-systems.pdf,true,false,2673,76630ff0a0d5f5f724eab3be20e0762af37ca049dd6727719dd13460f33839d0,text/html;charset=UTF-8,2026-09-08T00:06:48.156143+00:00,response-is-not-pdf
DCM-02526-SS,DCM-02526,Exploring Artists’ and Art Viewers’ Perspectives for Art Chatbots: Implications for a Design Framework,https://doi.org/10.1145/3719160.3736626,https://doi.org/10.1145/3719160.3736626,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02526-SS-Exploring-Artists-and-Art-Viewers-Perspectives-for-Art-Chatbots-I.pdf,false,false,0,,,2026-09-08T00:06:48.453223+00:00,<HTTPError 403: 'Forbidden'>
DCM-02535-SS,DCM-02535,CUI@CSCW: Inclusive and Collaborative Child-facing Voice Technologies,https://doi.org/10.1145/3462204.3481720,https://cronfa.swan.ac.uk/Record/cronfa58487/Download/58487__21330__264e396c52484fc599c7e5b3417a928a.pdf,,GREEN,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02535-SS-CUI-CSCW-Inclusive-and-Collaborative-Child-facing-Voice-Technolog.pdf,false,false,0,,,2026-09-08T00:06:12.544232+00:00,"URLError(TimeoutError(10060, 'Uma tentativa de conexão falhou porque o componente conectado não respondeu\r\ncorretamente após um período de tempo ou a conexão estabelecida falhou\r\nporque o host conectado não respondeu', None, 10060, None))"
DCM-02545-SS,DCM-02545,How to Compliment a Human – Designing Affective and Well-being Promoting Conversational Things,https://doi.org/10.55612/s-5002-058-007,https://doi.org/10.55612/s-5002-058-007,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02545-SS-How-to-Compliment-a-Human-Designing-Affective-and-Well-being-Prom.pdf,true,false,44546,56a3ab574a259a421b6bb4d64f7e5decaa3f3a1540c69c89cf87c360ca788c44,text/html; charset=UTF-8,2026-09-08T00:06:48.652201+00:00,response-is-not-pdf
DCM-02548-SS,DCM-02548,Communication Design for an Educational AI Chatbot: Analyzing Cipherbot's Communication Style and Challenges,https://doi.org/10.1145/3681716.3681727,https://doi.org/10.1145/3681716.3681727,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02548-SS-Communication-Design-for-an-Educational-AI-Chatbot-Analyzing-Ciph.pdf,false,false,0,,,2026-09-08T00:06:48.742611+00:00,<HTTPError 403: 'Forbidden'>
DCM-02554-SS,DCM-02554,DECI: The 2nd Tutorial on Designing Effective Conversational Interfaces,https://doi.org/10.1145/3631700.3658531,https://doi.org/10.1145/3631700.3658531,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02554-SS-DECI-The-2nd-Tutorial-on-Designing-Effective-Conversational-Inter.pdf,false,false,0,,,2026-09-08T00:06:48.929756+00:00,<HTTPError 403: 'Forbidden'>
DCM-02563-SS,DCM-02563,The Illusion of Conversational User Interfaces,https://doi.org/10.1145/3816046.3816315,https://doi.org/10.1145/3816046.3816315,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02563-SS-The-Illusion-of-Conversational-User-Interfaces.pdf,false,false,0,,,2026-09-08T00:06:49.089434+00:00,<HTTPError 403: 'Forbidden'>
DCM-02578-SS,DCM-02578,The Dangerous Allure of Science-Fiction in Conversational User Interfaces,https://doi.org/10.1145/3816046.3816310,https://doi.org/10.1145/3816046.3816310,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02578-SS-The-Dangerous-Allure-of-Science-Fiction-in-Conversational-User-In.pdf,false,false,0,,,2026-09-08T00:06:49.186153+00:00,<HTTPError 403: 'Forbidden'>
DCM-02590-SS,DCM-02590,Chaplains' Reflections on the Design and Usage of AI for Conversational Care,https://doi.org/10.1145/3772318.3790468,https://doi.org/10.1145/3772318.3790468,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02590-SS-Chaplains-Reflections-on-the-Design-and-Usage-of-AI-for-Conversat.pdf,false,false,0,,,2026-09-08T00:06:49.374611+00:00,<HTTPError 403: 'Forbidden'>
DCM-02592-SS,DCM-02592,Navigating Transitions: Envisioning Conversational User Interfaces to Support International Students,https://doi.org/10.1145/3816046.3816271,https://doi.org/10.1145/3816046.3816271,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02592-SS-Navigating-Transitions-Envisioning-Conversational-User-Interfaces.pdf,false,false,0,,,2026-09-08T00:06:49.539944+00:00,<HTTPError 403: 'Forbidden'>
DCM-02598-SS,DCM-02598,Prediction of System Usability through Neural NetworksApplied to Conversational User Interfaces,https://doi.org/10.19153/cleiej.29.1.8,https://doi.org/10.19153/cleiej.29.1.8,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02598-SS-Prediction-of-System-Usability-through-Neural-NetworksApplied-to-.pdf,true,false,23204,a7a254895c667cb88fe0b0e2ef8458c5be4d6ae9a1064689b12bc1894be1ac7d,text/html; charset=utf-8,2026-09-08T00:06:49.688383+00:00,response-is-not-pdf
DCM-02606-SS,DCM-02606,Conversational User Interfaces in Healthcare: A Scoping Review of ACM CUI Conference Contributions,https://doi.org/10.1145/3816046.3816289,https://doi.org/10.1145/3816046.3816289,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02606-SS-Conversational-User-Interfaces-in-Healthcare-A-Scoping-Review-of-.pdf,false,false,0,,,2026-09-08T00:06:49.844979+00:00,<HTTPError 403: 'Forbidden'>
DCM-02618-SS,DCM-02618,LLM-enhanced Health Monitoring and Intervention for People with Dementia: Data Extraction and Conversation Design,https://doi.org/10.4017/gt.2026.25.2.1390.3,https://doi.org/10.4017/gt.2026.25.2.1390.3,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02618-SS-LLM-enhanced-Health-Monitoring-and-Intervention-for-People-with-D.pdf,true,false,11017,0ac38ca4d569112f745f8878932301cf08faefbdfcd46b5d2aa092c81181be4a,text/html; charset=utf-8,2026-09-08T00:06:50.046623+00:00,response-is-not-pdf
DCM-02623-SS,DCM-02623,Conversation Design as a Pedagogical Strategy in ESL Classrooms: Co-creation of a Chatbot by Beginner-level Learners in India,https://doi.org/10.54855/acoj.2516112,https://doi.org/10.54855/acoj.2516112,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02623-SS-Conversation-Design-as-a-Pedagogical-Strategy-in-ESL-Classrooms-C.pdf,true,false,46657,c7391d52fbe5dfeac08402dc68f84a601c1597a623533c0244f2c68debd5de72,text/html; charset=utf-8,2026-09-08T00:06:50.192263+00:00,response-is-not-pdf
DCM-02625-SS,DCM-02625,Effect of Agent Persona and Conversation Design Strategies on Robo-Advisor User Experience: Focusing on Formality and Attribution of Responsibility in Investment Loss Situations,https://doi.org/10.9728/dcs.2023.24.8.1629,https://doi.org/10.9728/dcs.2023.24.8.1629,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02625-SS-Effect-of-Agent-Persona-and-Conversation-Design-Strategies-on-Rob.pdf,true,false,136811,1c02d022980ded8383c4f39c7bd8d59fd98709e0ad7b88c304bb10cec8158e37,text/html; charset=utf-8,2026-09-08T00:06:50.292543+00:00,response-is-not-pdf
DCM-02635-SS,DCM-02635,Guidance Frequency in Task-Oriented Chatbots: An Empirical Study Based on Predicted Abandonment,https://doi.org/10.1145/3786995.3787038,https://doi.org/10.1145/3786995.3787038,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02635-SS-Guidance-Frequency-in-Task-Oriented-Chatbots-An-Empirical-Study-B.pdf,false,false,0,,,2026-09-08T00:06:03.760836+00:00,<HTTPError 403: 'Forbidden'>
DCM-02640-SS,DCM-02640,A chatbot architecture for promoting youth resilience,https://doi.org/10.3233/shti210017,https://ebooks.iospress.nl/pdf/doi/10.3233/SHTI210017,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02640-SS-A-chatbot-architecture-for-promoting-youth-resilience.pdf,true,false,23817,d1d3be5520a002134353aedf2f67a18a706ed7c7c1902bcad1a5fe516771fe6b,text/html; charset=utf-8,2026-09-08T00:06:50.442249+00:00,response-is-not-pdf
DCM-02642-SS,DCM-02642,Understanding the Benefits and Challenges of Deploying Conversational AI Leveraging Large Language Models for Public Health Intervention,https://doi.org/10.1145/3544548.3581503,https://doi.org/10.1145/3544548.3581503,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02642-SS-Understanding-the-Benefits-and-Challenges-of-Deploying-Conversati.pdf,false,false,0,,,2026-09-08T00:06:50.533049+00:00,<HTTPError 403: 'Forbidden'>
DCM-02655-SS,DCM-02655,Conceptual Frameworks for Conversational Human-AI Interaction (CHAI) in Professional Contexts,https://doi.org/10.47191/ijcsrr/v7-i10-42,https://doi.org/10.47191/ijcsrr/v7-i10-42,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02655-SS-Conceptual-Frameworks-for-Conversational-Human-AI-Interaction-CHA.pdf,true,false,102066,7429bc43a9bf2a4fb14451e59f69c198a4f359efd796266008002797fd232087,text/html; charset=UTF-8,2026-09-08T00:06:51.155297+00:00,response-is-not-pdf
DCM-02666-SS,DCM-02666,Modeling the Conversation with Digital Health Assistants in Adherence Apps: Some Considerations on the Similarities and Differences with Familiar Medical Encounters,https://doi.org/10.3390/ijerph20126182,https://doi.org/10.3390/ijerph20126182,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02666-SS-Modeling-the-Conversation-with-Digital-Health-Assistants-in-Adher.pdf,false,false,0,,,2026-09-08T00:06:09.906272+00:00,<HTTPError 403: 'Forbidden'>
DCM-02679-SS,DCM-02679,Enhancing Children's Self-Reporting in Chatbot Diaries through Rhyming Style,https://doi.org/10.1145/3772318.3791083,https://doi.org/10.1145/3772318.3791083,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02679-SS-Enhancing-Children-s-Self-Reporting-in-Chatbot-Diaries-through-Rh.pdf,false,false,0,,,2026-09-08T00:06:51.453635+00:00,<HTTPError 403: 'Forbidden'>
DCM-02700-SS,DCM-02700,The effect of conversational style on children’s self-reporting: Evidence from a field study with an LLM-powered voice diary,https://doi.org/10.1016/j.ijhcs.2026.103906,https://doi.org/10.1016/j.ijhcs.2026.103906,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02700-SS-The-effect-of-conversational-style-on-children-s-self-reporting-E.pdf,true,false,2742,b99b44f3d5e5166dc59a2508b5446faff096d3e97ca01f6df8552ccb5973ea90,text/html;charset=UTF-8,2026-09-08T00:06:51.585317+00:00,response-is-not-pdf
DCM-02727-SS,DCM-02727,“I Felt Bad After We Ignored Her”: Understanding How Interface-Driven Social Prominence Shapes Group Discussions with GenAI,https://doi.org/10.1145/3772318.3791881,https://doi.org/10.1145/3772318.3791881,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02727-SS-I-Felt-Bad-After-We-Ignored-Her-Understanding-How-Interface-Drive.pdf,false,false,0,,,2026-09-08T00:06:51.649675+00:00,<HTTPError 403: 'Forbidden'>
DCM-02728-SS,DCM-02728,Current Landscape of Mental Health Conversational Agents From a Trauma-Informed Care Lens: Scoping Review,https://doi.org/10.2196/77876,https://doi.org/10.2196/77876,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02728-SS-Current-Landscape-of-Mental-Health-Conversational-Agents-From-a-T.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,2026-09-08T00:06:52.075152+00:00,response-is-not-pdf
DCM-02729-SS,DCM-02729,Enhancing Self-Efficacy in Health Self-Examination through Conversational Agent's Encouragement,https://doi.org/10.1145/3706598.3713142,https://doi.org/10.1145/3706598.3713142,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02729-SS-Enhancing-Self-Efficacy-in-Health-Self-Examination-through-Conver.pdf,false,false,0,,,2026-09-08T00:06:52.190673+00:00,<HTTPError 403: 'Forbidden'>
DCM-02731-SS,DCM-02731,A collaborative approach to the evaluation of cognitive accessibility of a conversational agent for public healthcare,https://doi.org/10.1093/iwc/iwaf034,https://doi.org/10.1093/iwc/iwaf034,,HYBRID,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02731-SS-A-collaborative-approach-to-the-evaluation-of-cognitive-accessibi.pdf,false,false,0,,,2026-09-08T00:06:52.301362+00:00,<HTTPError 403: 'Forbidden'>
DCM-02750-SS,DCM-02750,Exploring Community-Powered Conversational Agent for Health Knowledge Acquisition: A Case Study in Colorectal Cancer,https://doi.org/10.1145/3786995.3787015,https://doi.org/10.1145/3786995.3787015,,GOLD,Semantic Scholar,library/staging/master-semantic-scholar/DCM-02750-SS-Exploring-Community-Powered-Conversational-Agent-for-Health-Knowl.pdf,false,false,0,,,2026-09-08T00:06:52.318874+00:00,<HTTPError 403: 'Forbidden'>
